name,team,age,year
Cal McGinnis,EVAN,22.0,2025
Troy McGirt,ELON,22.0,2025
Max McGlone,ARMY,,2025
Cole McGonigal,PENN,,2025
Jacob McGovern,DAY,,2025
Tim McGuire,SHU,23.0,2025
Matthew McGurk,LIU,21.0,2025
Chris McHugh,NCSU,19.0,2025
Nate McHugh,CREI,,2025
Kyler McIntosh,ALST,22.0,2025
Ryan McKay,MSU,20.0,2025
Jake McKee,FGCU,,2025
Andrew Mckenna,TULN,24.0,2025
Brody McKenzie,URI,,2025
Cooper McKenzie,BGSU,21.0,2025
Cooper McMurray,AUB,,2025
Sam McNulty,BC,22.0,2025
Landry Mead,GASO,22.0,2025
Davis Meche,MCN,,2025
Jordan Medellin,UTA,,2025
Grady Mee,WMU,21.0,2025
Chase Meggers,ORE,,2025
Charlie Meglio,CAM,20.0,2025
Evan Meier,MSM,,2025
Steven Meier,TROY,,2025
Tyler Mejia,CSUN,,2025
Gunnar Meland,SIE,,2025
Lex Melancon,NICH,,2025
Jayden Melendez,PITT,22.0,2025
Ryan Melendez,TXSO,,2025
Ethan Melton,USA,20.0,2025
Jackson Melton,HPU,,2025
Luke Melton,EIU,,2025
David Mendez,VAN,20.0,2025
Jonathan Mendez,UCSB,,2025
Patrick Mendiola,SLU,,2025
Ethan Mendoza,TEX,20.0,2025
Mario Mendoza Jr.,AMCC,,2025
Rey Mendoza,UIW,25.0,2025
Joseph Mennella,WAG,19.0,2025
Jay Mentink,PRIN,,2025
Aidan Meola,OKST,22.0,2025
Lorenzo Meola,STET,21.0,2025
Brock Mercado,UNCA,22.0,2025
Cohl Mercado,PSU,,2025
Dustin Mercer,MUR,23.0,2025
Gianno Merlonghi,CCSU,22.0,2025
DJ Merriweather,APSU,20.0,2025
Gage Mestas,GONZ,,2025
Jack Metcho,NEV,21.0,2025
Jared Mettam,SMC,21.0,2025
Logan Meusy,BRWN,,2025
Sebastian Mexico,LT,22.0,2025
Chase Meyer,WVU,20.0,2025
Jack Meyer,LIN,22.0,2025
Ryan Meyer,FOR,,2025
Frank Micallef,UTM,,2025
Matt Miceli,STBK,22.0,2025
Garrett Michel,VT,21.0,2025
Jackson Micheels,PFW,22.0,2025
Maddox Miesse,ACU,,2025
Maddox Mihalakis,ARIZ,21.0,2025
Dean Mihos,CCU,20.0,2025
Steven Milam,LSU,,2025
Hayden Mileski,NJIT,21.0,2025
Kevin Milewski,HALL,20.0,2025
Nate Milk,NIA,,2025
Jake Millan,FAU,,2025
Mauricio Millan,WICH,23.0,2025
Andy Miller,NICH,22.0,2025
Ben Miller,DUKE,,2025
Chris Miller,DART,,2025
Cody Miller,ETSU,20.0,2025
Dalton Miller,UNCO,,2025
Gavin Miller,PITT,21.0,2025
Grant Miller,BALL,22.0,2025
Hayden Miller,MTSU,21.0,2025
Jace Miller,PORT,,2025
Kameron Miller,APP,,2025
Peyton Miller,GONZ,21.0,2025
Ryan Miller,OSU,22.0,2025
Sam Miller,COLU,21.0,2025
Dylan Millman,MRST,,2025
Griffin Mills,NU,,2025
Beck Milner,BC,,2025
Joey Milto,BELL,21.0,2025
Hudson Mimbs,KENN,,2025
Tyler Minick,CONN,20.0,2025
Tyler Minnick,MTSU,20.0,2025
Gabe Miranda,NKU,21.0,2025
Connor Misch,XAV,21.0,2025
Luke Mistone,MUR,21.0,2025
Christian Mitchelle,CIN,21.0,2025
Gable Mitchell,IOWA,21.0,2025
Henry Mitchell,NAVY,,2025
Mack Mitchell,SIUE,,2025
Tracy Mitchem,TULN,,2025
Walker Mitchell,CCU,20.0,2025
Matthew Miura,HAW,21.0,2025
Coleman Mizell,ALA,20.0,2025
Dawson Mock,USF,,2025
Logan Mock,NICH,21.0,2025
Luke Moeller,GCU,21.0,2025
Ryan Moerman,MISS,21.0,2025
Mac Moise,FGCU,,2025
Leewood Molessa,UMBC,22.0,2025
Bryce Molinaro,PSU,21.0,2025
Carter Monda,UNCO,23.0,2025
Nick Monile,UNF,21.0,2025
Nick Monistere,USM,21.0,2025
Lenny Montesano,ETSU,23.0,2025
Kellan Montgomery,LBSU,21.0,2025
Shaun Montoya,UK,23.0,2025
Easton Moomau,RGV,20.0,2025
Connor Moore,UNF,,2025
Daniel Moore,COPP,,2025
Hayden Moore,SLU,22.0,2025
Lucas Moore,LOU,20.0,2025
Reese Moore,IOWA,21.0,2025
Tristan Moore,UNO,23.0,2025
Tucker Moore,LIB,21.0,2025
Tyvon Moore,SF,22.0,2025
Ethan Mooser,UNCO,,2025
Dillon Moquin,APP,,2025
Chase Mora,TXST,21.0,2025
Nickolas Mora,IONA,,2025
Chris Morabito,BUCK,21.0,2025
Antonio Morales,WAKE,20.0,2025
Richie Morales,ARIZ,23.0,2025
Landon Moran,STET,21.0,2025
Estevan Moreno,ND,21.0,2025
Heladio Moreno,LAM,,2025
Jadin Moreno,PV,,2025
Lorenzo Moressi,UTSA,,2025
Kanoa Morisaki,CSUB,,2025
Max Moris,STMN,22.0,2025
Jack Moroknek,BUT,22.0,2025
Reece Moroney,URI,,2025
Cam Morrison,STO,,2025
Judah Morris,ILST,23.0,2025
Trace Morrison,TAR,,2025
Brady Morse,BELL,,2025
Krayton Morse,WIU,,2025
Jack Mosh,MINN,22.0,2025
Andrew Mosiello,USD,,2025
Tobias Motley,RICE,20.0,2025
PJ Moutzouridis,CAL,20.0,2025
Robert Moya,FGCU,,2025
Scott Mudler,OU,22.0,2025
Sebastian Mueller,QUIN,24.0,2025
Henry Muench,PORT,23.0,2025
Marco Mueses,UNO,,2025
Michael Mugan,SEMO,23.0,2025
Nick Mullen,GW,,2025
Jake Mummau,FGCU,22.0,2025
Austin Munguia,TXST,,2025
Brendan Munnelly,NAVY,,2025
Zach Munton,BUT,,2025
Jared Munoz,MASS,,2025
Ethan Murdoch,MRSH,,2025
Carter Murphy,USF,,2025
Jaxon Murphy,UCD,20.0,2025
Mikey Murphy,CMU,,2025
Casey Murray Jr.,CP,21.0,2025
Cameron Murray,WCU,,2025
Noah Murray,DUKE,20.0,2025
Brock Murtha,NAVY,23.0,2025
Carmelo Musacchia,NE,21.0,2025
Kyle Musser,COR,22.0,2025
James Musso,LEM,,2025
Colin Myers,JOES,,2025
Griffin Myers,WSU,,2025
Luke Myers,ALB,,2025
Sam Myers,TCU,,2025
Michael Mylott,SIU,,2025
Gunnar Myro,UNLV,20.0,2025
Paul Myro IV,UNLV,24.0,2025
Breckin Nace,RAD,,2025
Justin Nadeau,FLA,,2025
Kamana Nahaku,HAW,,2025
Mitch Namie,NMSU,,2025
Luke Nascimento,BUCK,,2025
Brady Nathison,TOW,,2025
Jimmy Nati,STAN,21.0,2025
Jaylon Nauden,UAPB,,2025
Nolan Nawrocki,SC,21.0,2025
Brady Neal,ALA,20.0,2025
Avery Neaves,COFC,25.0,2025
Weber Neels,MINN,22.0,2025
Jason Neff,VILL,,2025
Kamau Neighbors,LOU,25.0,2025
Andrew Neil,UNM,23.0,2025
Tyler Neises,GT,20.0,2025
Cade Nelis,SIU,24.0,2025
Andy Nelson,IOWA,23.0,2025
Cameron Nelson,WAKE,21.0,2025
Cole Nelson,UNCW,20.0,2025
Drew Nelson,TROY,,2025
James Nelson,LONG,23.0,2025
JR Nelson,OHIO,20.0,2025
Tristan Nemjo,HOF,,2025
Joey Nerat,DBU,21.0,2025
Kyle Neri,RID,21.0,2025
AJ Nessler,PITT,,2025
Slade Netterville,LT,,2025
Trenton Neuer,OHIO,25.0,2025
Austin Neuweg,SLU,22.0,2025
Dylan Nevar,WMU,,2025
Alex Nevils,INST,,2025
Mason Neville,ORE,21.0,2025
Carter Newman,LONG,21.0,2025
DJ Newman,BGSU,21.0,2025
Steak Newman,SHU,,2025
James Newsome,VMI,23.0,2025
Miles Newsome,BRWN,19.0,2025
Armani Newton,BCU,22.0,2025
Tim Nicholson,GW,22.0,2025
Cameron Nickens,APSU,21.0,2025
Pambos Nicoloudes,UIC,,2025
Ben Niednagel,AFA,,2025
Ryan Niedzwiedz,SIUE,20.0,2025
Caleb Niehaus,WKU,,2025
Jack Nielsen,ACU,,2025
Sam Nieves,COPP,,2025
Brandon Nigh,OAK,21.0,2025
Jalen Niles,FAMU,,2025
Josh Niles,CAN,,2025
Maika Niu,MRSH,21.0,2025
Chase Nixon,MEM,23.0,2025
Luke Nixon,NCSU,,2025
Spencer Nolan,CLT,21.0,2025
Luke Nomura,FAIR,21.0,2025
Gavin Noriega,BRY,23.0,2025
Ben North,CREI,22.0,2025
Brennen Norton,ALA,,2025
David Novak,M-OH,,2025
Ryan Novak,M-OH,20.0,2025
Kevin Novobilsky,UNCW,,2025
Luke Nowak,UIC,22.0,2025
Breck Nowik,PUR,23.0,2025
Corey Nunez,UCSB,21.0,2025
Julian Nunez,PEPP,22.0,2025
Tait Nunnally,EKU,,2025
Draven Nushida,HAW,21.0,2025
Max Nyrop,STMN,,2025
Devin Obee,UGA,21.0,2025
Michael Obrien,MSST,21.0,2025
Nick OBrien,PENN,20.0,2025
Timmy OBrien,BRAD,,2025
Madden Ocko,FOR,20.0,2025
Dylan O'Connell,WKU,21.0,2025
Sheehan OConnor,NMSU,22.0,2025
Tommy OConnor,CIN,22.0,2025
Mike OConor,EIU,21.0,2025
Luke Odden,GASO,22.0,2025
Lawson Odom,USM,,2025
Tye Odom,UTSA,,2025
Jad Oestrike,EMU,,2025
Jodany Ofarril-Ortiz,MVSU,,2025
Jake Ogden,MIA,21.0,2025
Carson Ohland,GCU,20.0,2025
Aidan OKeefe,RICH,21.0,2025
Kevin Okins,UTM,,2025
Edem Okpattah,PV,22.0,2025
Sean OLeary,UML,,2025
Jasen Oliver,IU,21.0,2025
Matt Olive,WIU,23.0,2025
James Oman,UNF,22.0,2025
Connor ONeal,SELA,22.0,2025
Dean ONeill,ME,21.0,2025
Nico Ong,UMBC,20.0,2025
Luke Orbon,SJU,,2025
Santiago Ordonez,UNF,21.0,2025
Robert Orloski,UTSA,,2025
Devan Ornelas,LMU,23.0,2025
Aidan Orr,OAK,20.0,2025
Jacob Orr,MD,,2025
Max Ortega,CSUF,,2025
Avery Ortiz,OKST,20.0,2025
Ray Ortiz,NJIT,23.0,2025
Michael O'Shaughnessy,DAV,21.0,2025
Matt Ossenfort,NCSU,21.0,2025
Josh Ossiander,WCU,,2025
Jonah Oster,CAM,22.0,2025
Justin Osterhouse,PFW,20.0,2025
T.J. Oster,AFA,,2025
Paul Osting,WIU,,2025
Connor Ostrander,WMU,21.0,2025
Brenden OSullivan,UNLV,22.0,2025
Colby Ott,EKU,22.0,2025
Ethan Ott,UNM,22.0,2025
Thomas Otto,MILW,23.0,2025
Ryan Ouzts,PRES,22.0,2025
Josh Overbeek,NEB,,2025
Jordan Overton,IONA,,2025
Greg Pace Jr,MICH,20.0,2025
Daniel Pacella,ILST,21.0,2025
D.J. Pacheco,RICH,22.0,2025
Harry Padden,MONM,,2025
Bryan Padilla,CONN,22.0,2025
Blagen Pado,CCU,,2025
Carson Paetow,USM,,2025
Josh Paino,CLEM,,2025
Keoni Painter,BYU,,2025
Griffin Palfrey,COLU,,2025
Dylan Palmer,HOF,21.0,2025
Grant Palmer,WIU,,2025
Jamie Palmese,ETSU,21.0,2025
Konnor Palmeira,HAW,,2025
Tyler Palmer,OMA,23.0,2025
Richie Paltridge,SIE,22.0,2025
Santino Panaro,UTAH,22.0,2025
Garrett Pancione,GMU,,2025
Charlie Parcell,NIU,,2025
Nick Parham,ECU,,2025
Derek Paris,UMBC,,2025
Joonsung Park,MICH,,2025
Ben Parker,W&M,24.0,2025
Cade Parker,GASO,24.0,2025
Caden Parker,BGSU,22.0,2025
Darnell Parker Jr.,CAM,20.0,2025
Hudson Parker,TTU,22.0,2025
William Parker,ARMY,,2025
Sam Parks,STO,22.0,2025
Broc Parmer,UTSA,,2025
Anthony Paskell,RID,,2025
Wyatt Patchett,LEM,,2025
Aryan Patel,CIT,,2025
Eli Paton,GCU,23.0,2025
Dom Patrizi,LEH,21.0,2025
Liam Patton,VAL,24.0,2025
Tyshon Patty,JKST,,2025
Mic Paul,LSU,21.0,2025
Jake Paulick,NKU,21.0,2025
Alonzo Paul Jr.,OSU,21.0,2025
Erik Paulsen,STBK,20.0,2025
Jack Pawlowicz,SBU,,2025
Zandt Payne,ACU,,2025
J.C. Peacher,GASO,,2025
Josh Pearson,LSU,22.0,2025
Brodie B.J. Peart,EVAN,19.0,2025
David Pedanou,PITT,22.0,2025
Cannon Peebles,TENN,21.0,2025
Connor Peek,HC,,2025
Kaden Peer,MIZ,,2025
Cannon Peery,GCU,20.0,2025
Wyatt Peifer,JMU,21.0,2025
Elijah Pelayo,CSUB,,2025
Eddy Pelc,GCU,24.0,2025
Charles-Etienne Pelletier,SF,,2025
Raphael Pelletier,UK,23.0,2025
JP Peltier,WRST,20.0,2025
Luke Pemberton,PEPP,23.0,2025
Matthew Pena,CSUN,20.0,2025
Dariyan Pendergrass,COFC,22.0,2025
Will Pendergrass,BAY,22.0,2025
Scott Penney,URI,20.0,2025
Ian Pennington,AKR,,2025
Blake Penso,UCI,23.0,2025
Carlos Pena,INST,21.0,2025
Rocco Peppi,ARK,23.0,2025
Michael Perazza,WVU,21.0,2025
Louis Percival,SIE,21.0,2025
Aaron Perez,UTU,,2025
Christian Perez,SAC,21.0,2025
Daniel Perez,MEM,,2025
Jaime Perez,TAR,22.0,2025
Jhonkeanu Perez,RAD,,2025
Leandro Perez,BCU,21.0,2025
Ryan Perez,CCU,,2025
Waldie Perez,CSUF,23.0,2025
Brock Perreira,CSUB,,2025
Antonio Perrotta,UVA,20.0,2025
DJ Perron,URI,24.0,2025
Hayden Perry,SAM,,2025
Jake Perry,MINN,22.0,2025
Mason Persons,AMCC,,2025
Jack Peters,MASS,23.0,2025
Kaden Petersen,PAC,,2025
Mika Petersen,BRWN,21.0,2025
Quade Peters,EIU,22.0,2025
Ryan Peterson,VMI,22.0,2025
Tyler Peters,QUC,,2025
Tyler Peterson,SEA,22.0,2025
Tyce Peterson,ORST,,2025
Zach Peters,AFA,,2025
Owen Petrich,JOES,,2025
Ben Petrone,LAF,22.0,2025
Ethan Petry,SC,21.0,2025
Greg Pettay,USA,21.0,2025
Tyler Pettorini,OSU,22.0,2025
Jordan Peyton,TOW,23.0,2025
Jace Phelan,GONZ,23.0,2025
Bryce Phelps,WAG,,2025
Tre Phelps,UGA,21.0,2025
Cayden Phillips,KSU,22.0,2025
Q Phillips,MILW,22.0,2025
Trace Phillips,MTSU,,2025
Olivia Pichardo,BRWN,21.0,2025
Andrew Pickering,LR,,2025
Parker Picot,MSU,20.0,2025
Jeff Pierantoni,YALE,22.0,2025
Ryan Pierce,SMC,23.0,2025
Garret Pike,LOU,22.0,2025
Johnny Pilla,STBK,21.0,2025
Luis Pimentel-Guerrero,SAC,21.0,2025
Hugh Pinkney,TULN,20.0,2025
Jacob Pipercic,LIU,,2025
Sebastian Pisacreta,PITT,21.0,2025
Cameron Pittman,VT,22.0,2025
Robert Pitts Jr.,UCR,,2025
Will Plattner,ALA,21.0,2025
Cole Plowman,MCN,,2025
Shadarious Plummer,UAPB,,2025
Ethan Plyler,COFC,,2025
Jack Poist,AKR,,2025
Jack Pokorak,UNCG,21.0,2025
Jarrett Pokrovsky,PENN,21.0,2025
Maxton Polad,CIN,,2025
Lakin Polk,SELA,,2025
Kyle Pollack,MRST,,2025
Michael Pollard,CSUB,,2025
Liam Pollock,OAK,23.0,2025
Nate Polo,PENN,22.0,2025
TJ Pompey,TTU,,2025
Nic Poole,JMU,,2025
Tom Poole,DBU,22.0,2025
Broedy Poppell,FAMU,23.0,2025
Ryan Porter,COR,,2025
Trey Porter,MONM,,2025
Aaron Posey,KENN,,2025
Logan Poteet,CLT,21.0,2025
Anthony Potestio,UCSD,20.0,2025
Harrison Povey,FGCU,22.0,2025
Brady Powell,RAD,21.0,2025
Joe Powell,MSST,,2025
Jack Power,LIU,22.0,2025
Nicholas Pratt,UMBC,20.0,2025
Ozzie Pratt,USM,22.0,2025
Matt Prevesk,UCF,22.0,2025
Connor Price,GTWN,23.0,2025
Paris Pridgen,APSU,20.0,2025
Collin Priest,CLEM,20.0,2025
Angelo Prieto,SAM,,2025
Diego Prieto,FOR,,2025
Owen Prince,VMI,22.0,2025
Lucas Pringle,CHSO,22.0,2025
Keenan Proctor,M-OH,21.0,2025
Kyler Proctor,APSU,20.0,2025
Cole Prout,CMU,21.0,2025
Mikel Pryor,ALST,,2025
Stewart Puckett,USF,,2025
Samson Pugh,TXST,,2025
Ethan Pulliam,MSST,20.0,2025
Jarren Purify,CLEM,19.0,2025
Eli Putnam,DAV,22.0,2025
Griffin Puvel,RID,,2025
Andrew Pyle,UTU,,2025
Josh Pyne,IU,22.0,2025
Coltin Quagliano,ILL,22.0,2025
Nick Quagliato,FDU,,2025
Jared Quandt,HAW,23.0,2025
Mark Quatrani,COR,20.0,2025
Kydese Queen,NORF,,2025
Josh Quezada,SDSU,20.0,2025
Jack Quinlan,ARMY,21.0,2025
John Quinlan,COR,22.0,2025
Aidan Quinn,LEH,21.0,2025
James Quinn-Irons,GMU,22.0,2025
Tyler Quinn,UTAH,24.0,2025
Collin Quintano,VILL,21.0,2025
Jacoby Radcliffe,SOU,,2025
Jeremy Rader,HCU,,2025
Ranse Radtke,ACU,,2025
Josiah Ragsdale,BC,21.0,2025
Jayder Raifstanger,SJU,20.0,2025
Cole Raile,VMI,20.0,2025
Isaiah Rainge,COFC,22.0,2025
Colin Rains,NWST,,2025
Alex Rakas,SPU,,2025
Brody Raleigh,WCU,21.0,2025
Maximilian Ramirez IV,NIA,24.0,2025
Joshua Ramos,NU,,2025
Zack Ramppen,SF,21.0,2025
Levi Randall,UTU,,2025
Brayden Randle,MISS,20.0,2025
Jake Randolph,PRES,,2025
Treyton Rank,RICE,22.0,2025
Sonny Rao,NU,,2025
Connor Rasmussen,TULN,21.0,2025
Donovan Ratfield,NEV,,2025
Kyle Ratliff,SIUE,22.0,2025
AJ Rausch,MICH,23.0,2025
Armani Raygoza,RGV,,2025
Hunter Rebando,LAM,,2025
Jacob Rebrook,PEPP,,2025
Tanner Recchio,STMN,20.0,2025
Aidan Redahan,CCSU,,2025
Logan Reddemann,USD,20.0,2025
Blake Reed,OHIO,,2025
Jackson Reed,SEA,22.0,2025
Canon Reeder,ORST,22.0,2025
Reagan Reeder,ILL,20.0,2025
Ace Reese,MSST,,2025
Ripken Reese,KENT,20.0,2025
Landon Reeves,DAV,22.0,2025
Sawyer Reeves,MSST,,2025
Joe Reid,LMU,,2025
Ellis Reid III,NCAT,20.0,2025
Kade Reinertson,VAL,,2025
Chance Reisdorph,AMCC,,2025
Collin Reuter,MISS,22.0,2025
Aaron Reyes,AFA,,2025
Brady Reynolds,STAN,20.0,2025
Dean Reynolds,COLU,20.0,2025
Drew Reynolds,ME,22.0,2025
Ty Rhoades,LR,,2025
Terrence Rhodes,NORF,20.0,2025
Aidan Rice,DAV,21.0,2025
Trent Rice,OAK,20.0,2025
Brigs Richartz,STMN,21.0,2025
Carter Richey,VCU,,2025
CJ Richmond,PUR,21.0,2025
Easton Richter,MINN,21.0,2025
Lucas Rick,WMU,22.0,2025
RJ Rickabaugh,RICH,,2025
Jack Rickheim,HARV,20.0,2025
Benji Ries,LEM,22.0,2025
Charlie Rife,BELL,,2025
Chandler Riley,CLT,23.0,2025
Jace Rinehart,WVU,22.0,2025
Lorenzo Rios,RICE,21.0,2025
Kollin Ritchie,OKST,20.0,2025
Jamal Ritter,NORF,,2025
Andrew Rivas,UCR,21.0,2025
Angel Rivera,AAMU,,2025
Davis Rivers,TTU,20.0,2025
Juan Rivera,CLT,,2025
Sergio Rivera,BCU,22.0,2025
Aiden Robbins,HALL,20.0,2025
Hayden Robbins,MORE,21.0,2025
Creek Robertson,MEM,22.0,2025
Dylan Robertson,MOST,23.0,2025
Jason Roberts,FGCU,,2025
Michael Robertson,LIB,22.0,2025
Ben Robichaux,SELA,21.0,2025
Reese Robinett,ARK,22.0,2025
Ryder Robinson,BYU,,2025
Shai Robinson,ILST,21.0,2025
Taye Robinson,TOW,21.0,2025
Bubba Rocha,CBU,,2025
Connor Roche,WAG,,2025
Patrick Roche,BC,23.0,2025
Joe Roder,STMN,21.0,2025
Alec Rodriguez,DSU,,2025
Carlos Rodriguez-Velez,UAPB,,2025
Elijah Rodriguez,UNLV,,2025
Hector Rodriguez,LAM,,2025
Isaac Rodriguez,UNLV,,2025
Jorge Rodriguez,BCU,,2025
Lewis Rodriguez,MRST,,2025
Michael Rodriguez,BCU,19.0,2025
Nick Rodriguez,MOST,22.0,2025
Taer Rodriguez,DART,21.0,2025
Gabe Roessler,MILW,22.0,2025
Zach Rogacki,BING,21.0,2025
Charlie Rogan,GW,21.0,2025
Brandon Rogers,PUR,21.0,2025
Dylan Rogers,EKU,24.0,2025
Jahlani Rogers,UNO,,2025
JD Rogers,VAN,22.0,2025
Jordan Rogers,WICH,23.0,2025
Raffaele Rogers,LEH,,2025
TJ Rogers,SF,,2025
Will Rogers,MICH,22.0,2025
Thomas Rollauer,CIT,22.0,2025
Nicholas Romano,FAU,22.0,2025
Cooper Romich,LEM,,2025
Brendan Roney,FIU,23.0,2025
Bryce Ronken,SDST,21.0,2025
Holden Rook,ACU,,2025
Trevor Roper,HCU,,2025
Marcos Rosales,CSUF,21.0,2025
Matt Rose,USF,20.0,2025
Zion Rose,LOU,20.0,2025
Camden Ross,WKU,21.0,2025
Deamez Ross,UCF,22.0,2025
Ethan Rossow,GWEB,,2025
Ethan Rothschild,USI,,2025
Justin Roulston,LBSU,,2025
Ben Rounds,DUKE,25.0,2025
Brennan Rowe,NKU,23.0,2025
Gray Rowlett,SELA,,2025
Jacob Rowold,BELL,,2025
Ethan Royal,UTU,22.0,2025
Gianni Royer,HC,,2025
Ben Royo,TA&M,21.0,2025
Justin Rubin,PEPP,22.0,2025
Jett Ruby,FRES,,2025
Tristan Rucker,NAVY,,2025
Zeb Ruddell,LT,21.0,2025
Teddy Ruffner,YSU,,2025
Damian Ruiz,LAM,,2025
Justin Ruiz,HPU,20.0,2025
Trent Rumley,CAN,,2025
Ty Rumsey,EVAN,22.0,2025
Camden Rush,DART,,2025
Christian Rush,W&M,,2025
Austin Russell,AMCC,,2025
Landon Russell,STET,21.0,2025
Matthew Russo,USM,22.0,2025
Drew Rutter,SDSU,,2025
Hunter Ryan,ARST,,2025
Jack Ryan,LIU,,2025
Jax Ryan,ASU,20.0,2025
Matt Ryan,LAM,22.0,2025
Carsten Sabathia,HOU,21.0,2025
Nicky Sackett,AKR,,2025
Danny Sadler,UMES,,2025
Will Safford,LT,24.0,2025
Cian Sahler,FOR,21.0,2025
Brooks Sailors,PFW,,2025
Nolan Sailors,CREI,21.0,2025
Shunsuke Sakaino,HAW,,2025
Eddie Saldivar,FRES,22.0,2025
AJ Salgado,UCLA,23.0,2025
Jonas Salk,PORT,21.0,2025
Ty Sallie,NJIT,,2025
TJ Salvaggio,SELA,,2025
Mitchell Salvino,WAKE,,2025
Yasseel Samboy,NORF,,2025
Jaryn Sample,DSU,,2025
Max Samson,LIU,,2025
Brandon Sanchez,UNCO,20.0,2025
Cade Sanchez,AMCC,22.0,2025
Jacob Sanchez,RGV,,2025
Alex Sandell,HC,,2025
Case Sanderson,NEB,21.0,2025
Jarren Sanderson,CSUN,21.0,2025
Tanner Sanderoff,HOF,,2025
Travis Sanders,BAY,21.0,2025
Troy Sanders,GCU,,2025
Donny Sandifer,SOU,,2025
Mitchell Sanford,MISS,,2025
Dawson Santana,ORST,,2025
Ryan Santangelo,BRY,23.0,2025
Cameron Santerre,STBK,24.0,2025
Pablo Santos,RUTG,,2025
Jake Sapien,STAN,22.0,2025
Myles Sargent,ME,,2025
Filip Sarota,LIN,23.0,2025
Charlie Saum,STAN,21.0,2025
Alexander Saunier,UNO,,2025
Logan Sauve,WVU,21.0,2025
Andrew Savage,PEPP,22.0,2025
Keith Savoy Jr.,GTWN,22.0,2025
Grant Sawa,PFW,,2025
Witt Scafidi,W&M,,2025
Luke Scales,BELL,,2025
Christian Scanlon,MRMK,22.0,2025
Sean Scanlon,HC,22.0,2025
Matt Scannell,WAKE,23.0,2025
Anthony Scarabino,ALB,20.0,2025
Julius Scearce,EKU,,2025
Blake Schaaf,GTWN,20.0,2025
Dylan Schaefer,UNCW,21.0,2025
Jake Schaffner,NDSU,20.0,2025
Kolton Schaller,KENT,21.0,2025
Jakob Schardt,CSUF,22.0,2025
Matt Schark,SIU,,2025
Jagger Schattle,CARK,,2025
Charlie Schebler,AKR,,2025
Matt Scherrman,CREI,,2025
TJ Schmalzle,FAIR,,2025
Andrew Schmid,MONM,22.0,2025
Ike Schmidly,JMU,20.0,2025
Kent Schmidt,GT,20.0,2025
Logan Schmitt,QUC,23.0,2025
Cam Schneider,FRES,,2025
Connor Schneider,MCN,,2025
Charlie Scholvin,TOL,,2025
Hayden Schott,TA&M,25.0,2025
Ryker Schow,BYU,20.0,2025
Dagen Schramm,SDST,,2025
Gavin Schrader,TROY,21.0,2025
Lukas Schramm,CAM,21.0,2025
Thomas Schreck,ARMY,,2025
Jacob Schroeder,ILL,24.0,2025
John Schroeder,FAU,22.0,2025
Nolan Schubart,OKST,21.0,2025
Chris Schuchart,DAV,23.0,2025
Kimble Schuessler,TEX,23.0,2025
Andrew Schuldt,CAM,21.0,2025
Gavin Schulz,TULN,22.0,2025
Peyton Schulze,TTU,23.0,2025
Kyle Schupmann,ILL,21.0,2025
TJ Schuyler,IU,20.0,2025
Ellis Schwartz,GW,,2025
Mason Schwalbach,SIU,21.0,2025
Logan Schweizer,SF,,2025
Ryan Scott,UIW,,2025
Spencer Scott,PORT,22.0,2025
Zachary Scott,UML,,2025
Frankie Scrivanic,HALL,20.0,2025
Pierre Seals,MIZ,,2025
Cal Sefcik,CIN,20.0,2025
Luke Sefcik,CIN,22.0,2025
Alex Seguine,LR,,2025
Sam Seidel,BGSU,21.0,2025
Mason Self,RAD,20.0,2025
Skye Selinsky,COLU,22.0,2025
Nico Senese,GASO,20.0,2025
Aidan Sengenberger,STO,20.0,2025
Mateo Serna,MIZ,20.0,2025
Albert Serrano,FIU,22.0,2025
Oliver Service,TEX,19.0,2025
Cameron Sewell,SAC,,2025
Randy Seymour,MSU,21.0,2025
Silas Shaffer,EKU,22.0,2025
Tyler Shaneyfelt,NKU,23.0,2025
Brady Shannon,YSU,21.0,2025
Caden Shapiro,PRIN,22.0,2025
Brayden Sharp,TENN,,2025
Kevin Shea,SF,,2025
Vance Sheahan,UPST,21.0,2025
Bennett Shealor,GWEB,21.0,2025
Cole Sheehan,PEPP,22.0,2025
Jaden Sheffield,GTWN,22.0,2025
Colby Shelton,FLA,22.0,2025
Tommy Sheridan,CAN,20.0,2025
Samuel Sherman,MRMK,21.0,2025
RJ Sherwood,UNA,,2025
Boone Shevey,EKU,,2025
Alan Shibley,TXST,,2025
Jonah Shields,JAX,20.0,2025
Casey Shipley,CARK,,2025
Ike Shirey,TAR,,2025
Colton Shirley,PFW,,2025
Tanner Shiver,LOU,,2025
Maxwell Shor,FRES,22.0,2025
Brady Short,CCSU,23.0,2025
Caleb Shpur,CONN,23.0,2025
Nick Shuhet,RID,20.0,2025
Tyler Shulman,HARV,,2025
Hudson Shupe,GONZ,21.0,2025
Richie Sica,RID,,2025
Zack Siegal,BRWN,21.0,2025
Sam Silas,JVST,20.0,2025
Owen Silliman,CAN,,2025
Anthony Silva,TCU,21.0,2025
Riley Silva,NEB,23.0,2025
Tim Simay,SIU,,2025
Hunter Simmons,BAY,,2025
John Simmons,LIB,,2025
Brayden Simpson,HPU,21.0,2025
Joe Simpson,CAM,,2025
Max Simpson,TOW,21.0,2025
Carter Sintek,SDST,,2025
Evan Sipe,SDSU,22.0,2025
Quincy Sippio,LONG,,2025
